DHSID_EA,nl_mean,year
AO-2011-6#-00000007,18.203741121537774,2011.0
AO-2011-6#-00000008,17.897625507059946,2011.0
AO-2011-6#-00000009,10.851394421109234,2011.0
AO-2011-6#-00000010,11.788256879745653,2011.0
AO-2011-6#-00000011,60.50973827593788,2011.0
AO-2011-6#-00000012,59.876500569959184,2011.0
AO-2011-6#-00000013,12.419992210794438,2011.0
AO-2011-6#-00000014,11.365482291141321,2011.0
AO-2011-6#-00000015,35.33767367914795,2011.0
AO-2011-6#-00000016,33.90124370670282,2011.0
AO-2011-6#-00000017,0.0,2011.0
AO-2011-6#-00000018,0.0,2011.0
AO-2011-6#-00000019,4.305351628648552,2011.0
AO-2011-6#-00000020,3.4912219083772076,2011.0
AO-2011-6#-00000021,7.650162886744598,2011.0
AO-2011-6#-00000022,9.72942255295501,2011.0
AO-2011-6#-00000023,0.0,2011.0
AO-2011-6#-00000024,0.0,2011.0
AO-2011-6#-00000025,0.0,2011.0
AO-2011-6#-00000026,0.0,2011.0
AO-2011-6#-00000029,7.068344897926885,2011.0
AO-2011-6#-00000030,2.49933561792194,2011.0
AO-2011-6#-00000031,0.0,2011.0
AO-2011-6#-00000032,0.0,2011.0
AO-2011-6#-00000033,0.0,2011.0
AO-2011-6#-00000034,0.0,2011.0
AO-2011-6#-00000035,15.584554383854645,2011.0
AO-2011-6#-00000036,3.184351754197704,2011.0
AO-2011-6#-00000037,0.0,2011.0
AO-2011-6#-00000038,0.27712994972589794,2011.0
AO-2011-6#-00000039,0.0,2011.0
AO-2011-6#-00000040,0.6003313568948279,2011.0
AO-2011-6#-00000041,0.0,2011.0
AO-2011-6#-00000042,0.0,2011.0
AO-2011-6#-00000043,0.0,2011.0
AO-2011-6#-00000045,0.0,2011.0
AO-2011-6#-00000046,0.0,2011.0
AO-2011-6#-00000047,0.0,2011.0
AO-2011-6#-00000048,38.66095255159864,2011.0
AO-2011-6#-00000049,61.459574669951984,2011.0
AO-2011-6#-00000050,0.26349155918812117,2011.0
AO-2011-6#-00000051,39.19594281139762,2011.0
AO-2011-6#-00000052,60.483787227192096,2011.0
AO-2011-6#-00000053,0.0,2011.0
AO-2011-6#-00000054,8.758577893116712,2011.0
AO-2011-6#-00000055,1.6390360358677107,2011.0
AO-2011-6#-00000056,0.9302243651632436,2011.0
AO-2011-6#-00000057,0.0,2011.0
AO-2011-6#-00000058,0.0,2011.0
AO-2011-6#-00000060,0.0,2011.0
AO-2011-6#-00000061,56.598611745266034,2011.0
AO-2011-6#-00000062,57.83766764259852,2011.0
AO-2011-6#-00000063,36.98037750063012,2011.0
AO-2011-6#-00000064,36.162623974082564,2011.0
AO-2011-6#-00000065,8.918312089378125,2011.0
AO-2011-6#-00000066,9.721823990677743,2011.0
AO-2011-6#-00000067,24.795780314343197,2011.0
AO-2011-6#-00000068,22.49790058050922,2011.0
AO-2011-6#-00000069,5.6574163492511484,2011.0
AO-2011-6#-00000070,5.10633784186698,2011.0
AO-2011-6#-00000071,0.0,2011.0
AO-2011-6#-00000072,0.0,2011.0
AO-2011-6#-00000073,0.0,2011.0
AO-2011-6#-00000074,0.0,2011.0
AO-2011-6#-00000075,0.0,2011.0
AO-2011-6#-00000076,0.0,2011.0
AO-2011-6#-00000077,0.0,2011.0
AO-2011-6#-00000078,0.0,2011.0
AO-2011-6#-00000079,3.2842750626827653,2011.0
AO-2011-6#-00000080,0.37392359363991495,2011.0
AO-2011-6#-00000081,10.450460006548138,2011.0
AO-2011-6#-00000082,8.955661572959047,2011.0
AO-2011-6#-00000083,0.0,2011.0
AO-2011-6#-00000084,0.0,2011.0
AO-2011-6#-00000085,0.0,2011.0
AO-2011-6#-00000086,0.6101528059304195,2011.0
AO-2011-6#-00000087,0.0,2011.0
AO-2011-6#-00000088,0.0,2011.0
AO-2011-6#-00000089,1.3336826648990818,2011.0
AO-2011-6#-00000090,0.39474565362251984,2011.0
AO-2011-6#-00000091,0.0,2011.0
AO-2011-6#-00000092,0.0,2011.0
AO-2011-6#-00000093,0.0,2011.0
AO-2011-6#-00000094,0.0,2011.0
AO-2011-6#-00000095,0.0,2011.0
AO-2011-6#-00000096,0.0,2011.0
AO-2011-6#-00000097,0.0,2011.0
AO-2011-6#-00000098,0.0,2011.0
AO-2011-6#-00000099,0.682255981215052,2011.0
AO-2011-6#-00000100,0.6906505425844409,2011.0
AO-2011-6#-00000101,4.335272692717391,2011.0
AO-2011-6#-00000102,3.8936201416332414,2011.0
AO-2011-6#-00000103,1.4187950780693268,2011.0
AO-2011-6#-00000104,0.720326909619265,2011.0
AO-2011-6#-00000105,0.0,2011.0
AO-2011-6#-00000106,0.0,2011.0
AO-2011-6#-00000107,0.0,2011.0
AO-2011-6#-00000108,0.0,2011.0
AO-2011-6#-00000109,2.8312853183438347,2011.0
AO-2011-6#-00000110,1.6443747193975569,2011.0
AO-2011-6#-00000111,0.45219289322808726,2011.0
AO-2011-6#-00000112,0.6147436804369935,2011.0
AO-2011-6#-00000113,0.0,2011.0
AO-2011-6#-00000114,0.0,2011.0
AO-2011-6#-00000115,1.6271333058638464,2011.0
AO-2011-6#-00000116,0.0,2011.0
AO-2011-6#-00000117,0.0,2011.0
AO-2011-6#-00000118,0.0,2011.0
AO-2011-6#-00000119,0.0,2011.0
AO-2011-6#-00000120,0.0,2011.0
AO-2011-6#-00000121,67.76447427075719,2011.0
AO-2011-6#-00000122,70.45951585249733,2011.0
AO-2011-6#-00000123,67.82980101474291,2011.0
AO-2011-6#-00000124,68.34606045615531,2011.0
AO-2011-6#-00000125,67.27686093915202,2011.0
AO-2011-6#-00000126,69.07702649424141,2011.0
AO-2011-6#-00000127,71.06339388200935,2011.0
AO-2011-6#-00000128,63.32664790258001,2011.0
AO-2011-6#-00000129,16.52938130835944,2011.0
AO-2011-6#-00000130,16.486559204789412,2011.0
AO-2011-6#-00000131,8.579005864043275,2011.0
AO-2011-6#-00000132,33.58898110725567,2011.0
AO-2011-6#-00000133,5.2005803906207175,2011.0
AO-2011-6#-00000134,5.172072286283177,2011.0
AO-2011-6#-00000135,0.0,2011.0
AO-2011-6#-00000136,0.0,2011.0
AO-2011-6#-00000137,0.0,2011.0
AO-2011-6#-00000138,0.0,2011.0
AO-2011-6#-00000139,0.0,2011.0
AO-2011-6#-00000140,0.0,2011.0
AO-2011-6#-00000141,0.0,2011.0
AO-2011-6#-00000142,0.0,2011.0
AO-2011-6#-00000143,0.0,2011.0
AO-2011-6#-00000144,0.0,2011.0
AO-2011-6#-00000145,2.2868506318245974,2011.0
AO-2011-6#-00000146,0.0,2011.0
AO-2011-6#-00000147,0.0,2011.0
AO-2011-6#-00000148,0.0,2011.0
AO-2011-6#-00000149,1.4321076044400167,2011.0
AO-2011-6#-00000150,1.6752915885328377,2011.0
AO-2011-6#-00000151,2.1743409396372866,2011.0
AO-2011-6#-00000152,2.2342030737465137,2011.0
AO-2011-6#-00000153,3.041586153924305,2011.0
AO-2011-6#-00000154,0.05844082750938618,2011.0
AO-2011-6#-00000155,0.0,2011.0
AO-2011-6#-00000156,0.0,2011.0
AO-2011-6#-00000159,0.0,2011.0
AO-2011-6#-00000160,0.0,2011.0
AO-2011-6#-00000161,2.0041941667473897,2011.0
AO-2011-6#-00000162,1.8124123615615417,2011.0
AO-2011-6#-00000163,0.0,2011.0
AO-2011-6#-00000164,0.0,2011.0
AO-2011-6#-00000165,0.02738862996466203,2011.0
AO-2011-6#-00000166,0.0,2011.0
AO-2011-6#-00000167,0.0,2011.0
AO-2011-6#-00000168,0.0,2011.0
AO-2011-6#-00000169,0.7777362647857725,2011.0
AO-2011-6#-00000170,1.8057410700474277,2011.0
AO-2011-6#-00000171,12.13287364370866,2011.0
AO-2011-6#-00000172,0.0,2011.0
AO-2011-6#-00000173,0.0,2011.0
AO-2011-6#-00000174,0.0,2011.0
AO-2011-6#-00000175,0.0,2011.0
AO-2011-6#-00000176,0.0,2011.0
AO-2011-6#-00000177,0.0,2011.0
AO-2011-6#-00000178,0.0,2011.0
AO-2011-6#-00000179,3.776303350022553,2011.0
AO-2011-6#-00000180,0.022941491824762034,2011.0
AO-2011-6#-00000181,458.5720471496465,2011.0
AO-2011-6#-00000182,460.62535581360686,2011.0
AO-2011-6#-00000183,461.8291240758137,2011.0
AO-2011-6#-00000184,472.14744478934824,2011.0
AO-2011-6#-00000185,456.9761643494427,2011.0
AO-2011-6#-00000186,450.89525623877387,2011.0
AO-2011-6#-00000187,454.2874408011783,2011.0
AO-2011-6#-00000188,408.5106112568821,2011.0
AO-2011-6#-00000189,371.11942439277647,2011.0
AO-2011-6#-00000190,437.7033344519592,2011.0
AO-2011-6#-00000191,459.4852490463169,2011.0
AO-2011-6#-00000192,480.52818140037976,2011.0
AO-2011-6#-00000193,382.83634295260066,2011.0
AO-2011-6#-00000194,306.0678905332478,2011.0
AO-2011-6#-00000195,358.3050716692592,2011.0
AO-2011-6#-00000197,506.84831025308023,2011.0
AO-2011-6#-00000198,480.323139210092,2011.0
AO-2011-6#-00000199,473.8924277921953,2011.0
AO-2011-6#-00000200,451.9500495039468,2011.0
AO-2011-6#-00000201,479.0164634245242,2011.0
AO-2011-6#-00000202,452.2289867279393,2011.0
AO-2011-6#-00000203,296.3819629978648,2011.0
AO-2011-6#-00000204,333.8145732771988,2011.0
AO-2011-6#-00000205,487.19335006320813,2011.0
AO-2011-6#-00000206,469.50248783567696,2011.0
AO-2011-6#-00000209,501.97424229018736,2011.0
AO-2011-6#-00000210,496.0862898270234,2011.0
AO-2011-6#-00000211,500.4502203850194,2011.0
AO-2011-6#-00000212,390.23042984472244,2011.0
AO-2011-6#-00000213,454.45056100577676,2011.0
AO-2011-6#-00000214,385.04348870851953,2011.0
AO-2011-6#-00000215,389.69078807720814,2011.0
AO-2011-6#-00000216,446.21812626200335,2011.0
AO-2011-6#-00000217,385.1255761247083,2011.0
AO-2011-6#-00000218,441.80186270614445,2011.0
AO-2011-6#-00000219,359.93011761000594,2011.0
AO-2011-6#-00000220,383.563205326994,2011.0
AO-2011-6#-00000221,35.766028075799355,2011.0
AO-2011-6#-00000222,173.13371787253456,2011.0
AO-2011-6#-00000223,148.6232600747196,2011.0
AO-2011-6#-00000224,88.11023000110713,2011.0
AO-2011-6#-00000225,179.62454489808044,2011.0
AO-2011-6#-00000226,182.57879654511447,2011.0
AO-2011-6#-00000227,192.4924977287225,2011.0
AO-2011-6#-00000228,162.52130928969393,2011.0
AO-2011-6#-00000229,169.58234246142138,2011.0
AO-2011-6#-00000230,179.9907454587239,2011.0
AO-2011-6#-00000231,148.82908868750806,2011.0
AO-2011-6#-00000233,231.20620451156105,2011.0
AO-2011-6#-00000234,453.5202289609165,2011.0
AO-2011-6#-00000235,367.2178766683412,2011.0
AO-2011-6#-00000236,468.8372942441759,2011.0
AO-2011-6#-00000237,181.8962955221127,2011.0
AO-2011-6#-00000238,232.73585982085467,2011.0
AO-2011-6#-00000239,197.21329205986353,2011.0
AO-2011-6#-00000240,177.76489961734876,2011.0
AO-2015-7#-00000001,0.0004431118372004581,2015.0
AO-2015-7#-00000002,5.020889861136159,2015.0
AO-2015-7#-00000003,24.706826609751207,2015.0
AO-2015-7#-00000004,0.0003655640310931898,2015.0
AO-2015-7#-00000005,0.0006890056477354747,2015.0
AO-2015-7#-00000006,10.266812784685532,2015.0
AO-2015-7#-00000007,10.268252787701858,2015.0
AO-2015-7#-00000008,0.03297392157219015,2015.0
AO-2015-7#-00000009,0.001437023726633189,2015.0
AO-2015-7#-00000010,22.02778715697585,2015.0
AO-2015-7#-00000011,25.669559290598833,2015.0
AO-2015-7#-00000012,0.14725196061218326,2015.0
AO-2015-7#-00000013,0.015772636747943058,2015.0
AO-2015-7#-00000014,4.768320249253079,2015.0
AO-2015-7#-00000015,19.267012706340985,2015.0
AO-2015-7#-00000016,0.0009991144641098072,2015.0
AO-2015-7#-00000017,0.00041140626021320093,2015.0
AO-2015-7#-00000018,3.1980345647218638,2015.0
AO-2015-7#-00000019,0.0024058057510027197,2015.0
AO-2015-7#-00000020,0.00022551651527909637,2015.0
AO-2015-7#-00000021,0.0007250799590316712,2015.0
AO-2015-7#-00000022,4.153304604273813,2015.0
AO-2015-7#-00000023,7.7557552262885165,2015.0
AO-2015-7#-00000024,0.00021992659155259346,2015.0
AO-2015-7#-00000025,30.74999721038713,2015.0
AO-2015-7#-00000026,0.16997818872666287,2015.0
AO-2015-7#-00000027,0.0486892110409553,2015.0
AO-2015-7#-00000028,0.2680912149463745,2015.0
AO-2015-7#-00000029,0.009305374463069475,2015.0
AO-2015-7#-00000030,4.845347373248728,2015.0
AO-2015-7#-00000031,3.278740208494416,2015.0
AO-2015-7#-00000032,0.0005022490355828888,2015.0
AO-2015-7#-00000033,41.57235743080089,2015.0
AO-2015-7#-00000034,2.656186125425594,2015.0
AO-2015-7#-00000035,5.0505393453865315,2015.0
AO-2015-7#-00000036,7.598555306936401,2015.0
AO-2015-7#-00000037,0.00013252649203469917,2015.0
AO-2015-7#-00000038,1.3968705969349966,2015.0
AO-2015-7#-00000039,0.05294514031617973,2015.0
AO-2015-7#-00000040,0.002897123923143519,2015.0
AO-2015-7#-00000041,0.03898446015742479,2015.0
AO-2015-7#-00000042,29.84330703022571,2015.0
AO-2015-7#-00000043,0.013556487652206753,2015.0
AO-2015-7#-00000044,37.42276594972299,2015.0
AO-2015-7#-00000045,2.448895054079853,2015.0
AO-2015-7#-00000046,0.07562219709839293,2015.0
AO-2015-7#-00000047,11.692561648403027,2015.0
AO-2015-7#-00000048,0.06512936343583536,2015.0
AO-2015-7#-00000049,1.16883442522539,2015.0
AO-2015-7#-00000050,0.0002310047322454168,2015.0
AO-2015-7#-00000051,0.01557206529509132,2015.0
AO-2015-7#-00000052,1.1031527819827353e-05,2015.0
AO-2015-7#-00000053,17.816758619496934,2015.0
AO-2015-7#-00000054,5.316763407304075,2015.0
AO-2015-7#-00000055,1.5164348553677378,2015.0
AO-2015-7#-00000056,0.013785012362181395,2015.0
AO-2015-7#-00000057,0.10314539736640589,2015.0
AO-2015-7#-00000058,7.857224567640932,2015.0
AO-2015-7#-00000059,9.771466669371751,2015.0
AO-2015-7#-00000060,0.49301174599950887,2015.0
AO-2015-7#-00000061,9.272818290164315,2015.0
AO-2015-7#-00000062,1.4159947509405384,2015.0
AO-2015-7#-00000063,0.0060542962402953945,2015.0
AO-2015-7#-00000064,0.28414578451950107,2015.0
AO-2015-7#-00000065,0.0139231387380459,2015.0
AO-2015-7#-00000066,21.53527960330328,2015.0
AO-2015-7#-00000067,0.1981148968351112,2015.0
AO-2015-7#-00000068,25.334298479754114,2015.0
AO-2015-7#-00000069,7.372133713811693,2015.0
AO-2015-7#-00000070,7.44468802598521,2015.0
AO-2015-7#-00000071,23.424293923297327,2015.0
AO-2015-7#-00000072,4.519856882903815,2015.0
AO-2015-7#-00000073,2.0898843542431504,2015.0
AO-2015-7#-00000074,21.741691470780495,2015.0
AO-2015-7#-00000075,0.0013715449951321277,2015.0
AO-2015-7#-00000076,0.7430673224797206,2015.0
AO-2015-7#-00000077,0.14670058486187562,2015.0
AO-2015-7#-00000078,0.0015260546342732927,2015.0
AO-2015-7#-00000079,0.002973583377856562,2015.0
AO-2015-7#-00000080,0.4928942147756847,2015.0
AO-2015-7#-00000081,9.58087734536912,2015.0
AO-2015-7#-00000082,7.670685489028291,2015.0
AO-2015-7#-00000083,10.823932721673502,2015.0
AO-2015-7#-00000084,0.0009332387250737298,2015.0
AO-2015-7#-00000085,0.29666306557643496,2015.0
AO-2015-7#-00000086,2.673465655504947,2015.0
AO-2015-7#-00000087,0.007905244130479825,2015.0
AO-2015-7#-00000088,1.405326215467376,2015.0
AO-2015-7#-00000089,0.0043743200055497205,2015.0
AO-2015-7#-00000090,0.0027346982918453238,2015.0
AO-2015-7#-00000091,0.0015146179976903535,2015.0
AO-2015-7#-00000092,0.9452609240577937,2015.0
AO-2015-7#-00000093,0.02073044090239408,2015.0
AO-2015-7#-00000094,4.300283513676657,2015.0
AO-2015-7#-00000095,6.205138796963677,2015.0
AO-2015-7#-00000096,0.00985657268226174,2015.0
AO-2015-7#-00000097,0.0005761629693921417,2015.0
AO-2015-7#-00000098,0.0048648666044745865,2015.0
AO-2015-7#-00000099,0.00010290181670504057,2015.0
AO-2015-7#-00000100,11.414779781695744,2015.0
AO-2015-7#-00000101,0.357449223540497,2015.0
AO-2015-7#-00000102,0.000344405997487595,2015.0
AO-2015-7#-00000103,0.004754625286799807,2015.0
AO-2015-7#-00000104,0.0017768902681615407,2015.0
AO-2015-7#-00000105,0.0025263193601714456,2015.0
AO-2015-7#-00000106,0.4660805371037324,2015.0
AO-2015-7#-00000107,0.002031744882929533,2015.0
AO-2015-7#-00000108,3.5478780387154636,2015.0
AO-2015-7#-00000109,0.04587507302523725,2015.0
AO-2015-7#-00000110,0.0035243892909419,2015.0
AO-2015-7#-00000111,4.650455303775582,2015.0
AO-2015-7#-00000112,38.90804742477986,2015.0
AO-2015-7#-00000113,13.973739551572056,2015.0
AO-2015-7#-00000114,0.00881221277846857,2015.0
AO-2015-7#-00000115,0.6275865013763109,2015.0
AO-2015-7#-00000116,0.005451126525879282,2015.0
AO-2015-7#-00000117,0.013524679506794373,2015.0
AO-2015-7#-00000118,0.0036791046154056916,2015.0
AO-2015-7#-00000119,6.413435670830845,2015.0
AO-2015-7#-00000120,0.15326115005610597,2015.0
AO-2015-7#-00000121,6.737985864527086,2015.0
AO-2015-7#-00000122,0.0022355149177081027,2015.0
AO-2015-7#-00000123,0.006294025806720419,2015.0
AO-2015-7#-00000124,9.305890943992143,2015.0
AO-2015-7#-00000125,0.1263921579281144,2015.0
AO-2015-7#-00000126,43.08244527314453,2015.0
AO-2015-7#-00000127,6.957038984945856e-05,2015.0
AO-2015-7#-00000128,2.0425738113307346,2015.0
AO-2015-7#-00000129,0.030087861243218453,2015.0
AO-2015-7#-00000130,0.0003104380892315949,2015.0
AO-2015-7#-00000131,0.0004102668955797521,2015.0
AO-2015-7#-00000132,10.385514286965968,2015.0
AO-2015-7#-00000133,4.232821759600701,2015.0
AO-2015-7#-00000134,45.32127014430016,2015.0
AO-2015-7#-00000135,2.7371502295772374,2015.0
AO-2015-7#-00000136,0.014262793922994855,2015.0
AO-2015-7#-00000137,0.0012226147305110081,2015.0
AO-2015-7#-00000138,17.146471682771818,2015.0
AO-2015-7#-00000139,0.0033072795405817783,2015.0
AO-2015-7#-00000140,0.0035016441368457625,2015.0
AO-2015-7#-00000141,1.7125681327515407,2015.0
AO-2015-7#-00000142,1.4001493192601324,2015.0
AO-2015-7#-00000143,37.3033158629585,2015.0
AO-2015-7#-00000144,10.294146127288316,2015.0
AO-2015-7#-00000145,6.162841321288141,2015.0
AO-2015-7#-00000146,0.3464822018094667,2015.0
AO-2015-7#-00000147,3.827569186259054,2015.0
AO-2015-7#-00000148,6.914685999185294,2015.0
AO-2015-7#-00000149,0.007231377063354267,2015.0
AO-2015-7#-00000150,0.002536778753469041,2015.0
AO-2015-7#-00000151,0.6883991659552673,2015.0
AO-2015-7#-00000152,23.95127395441971,2015.0
AO-2015-7#-00000153,0.0015825166638164649,2015.0
AO-2015-7#-00000154,7.942667555369033e-05,2015.0
AO-2015-7#-00000155,0.037222771849891444,2015.0
AO-2015-7#-00000156,43.28411136696129,2015.0
AO-2015-7#-00000157,0.0017039097936574037,2015.0
AO-2015-7#-00000158,0.023392428405018123,2015.0
AO-2015-7#-00000159,0.009353970023480708,2015.0
AO-2015-7#-00000160,7.446341672299321,2015.0
AO-2015-7#-00000161,3.819244218521373,2015.0
AO-2015-7#-00000162,2.6052621754129683,2015.0
AO-2015-7#-00000163,17.7742291555346,2015.0
AO-2015-7#-00000164,12.143122816367224,2015.0
AO-2015-7#-00000165,0.0008599659219965688,2015.0
AO-2015-7#-00000166,0.006912883940874859,2015.0
AO-2015-7#-00000167,15.597700838050857,2015.0
AO-2015-7#-00000168,1.0499342113252628,2015.0
AO-2015-7#-00000169,2.586826680001732,2015.0
AO-2015-7#-00000170,11.900341872028642,2015.0
AO-2015-7#-00000171,11.85365126407591,2015.0
AO-2015-7#-00000172,0.0029505694252153734,2015.0
AO-2015-7#-00000173,21.670088766208753,2015.0
AO-2015-7#-00000174,0.002601586430919346,2015.0
AO-2015-7#-00000175,0.02786071731834445,2015.0
AO-2015-7#-00000176,0.0038887757683972735,2015.0
AO-2015-7#-00000177,0.002411407946505301,2015.0
AO-2015-7#-00000178,0.0013816248693629479,2015.0
AO-2015-7#-00000179,0.004084550078198015,2015.0
AO-2015-7#-00000180,0.22409312409359886,2015.0
AO-2015-7#-00000181,0.001684821319951148,2015.0
AO-2015-7#-00000182,4.882140765660132,2015.0
AO-2015-7#-00000183,0.007856736461036136,2015.0
AO-2015-7#-00000184,0.5713837435281549,2015.0
AO-2015-7#-00000185,0.4712989570009667,2015.0
AO-2015-7#-00000186,38.46951659112011,2015.0
AO-2015-7#-00000187,0.020585129571448754,2015.0
AO-2015-7#-00000188,0.001475352871402531,2015.0
AO-2015-7#-00000189,0.004942903919813253,2015.0
AO-2015-7#-00000190,4.263736534824466,2015.0
AO-2015-7#-00000191,0.290831053455352,2015.0
AO-2015-7#-00000192,0.014419357841426233,2015.0
AO-2015-7#-00000193,0.3364310430340764,2015.0
AO-2015-7#-00000194,0.07703363523215574,2015.0
AO-2015-7#-00000195,0.008098365803766045,2015.0
AO-2015-7#-00000196,0.009484600275491752,2015.0
AO-2015-7#-00000197,0.007731865813009661,2015.0
AO-2015-7#-00000198,3.778230066161484,2015.0
AO-2015-7#-00000199,33.24212551473334,2015.0
AO-2015-7#-00000200,1.0893312902624266,2015.0
AO-2015-7#-00000201,0.0035765857429460968,2015.0
AO-2015-7#-00000202,0.00013246293899039953,2015.0
AO-2015-7#-00000203,1.8998661740877592,2015.0
AO-2015-7#-00000204,0.015358224303505653,2015.0
AO-2015-7#-00000205,0.0017973011040036744,2015.0
AO-2015-7#-00000206,0.008815954262602213,2015.0
AO-2015-7#-00000207,0.0011320391313542756,2015.0
AO-2015-7#-00000208,0.03334520735395055,2015.0
AO-2015-7#-00000209,19.065871225673845,2015.0
AO-2015-7#-00000210,2.4501006355894295,2015.0
AO-2015-7#-00000211,0.0009045844698893762,2015.0
AO-2015-7#-00000212,0.004900312060119655,2015.0
AO-2015-7#-00000213,0.016324665767984553,2015.0
AO-2015-7#-00000214,0.001541300237623517,2015.0
AO-2015-7#-00000215,42.08521059091253,2015.0
AO-2015-7#-00000216,0.002418213172682354,2015.0
AO-2015-7#-00000217,0.010387649225677632,2015.0
AO-2015-7#-00000218,12.311369642774126,2015.0
AO-2015-7#-00000219,9.828720221095065,2015.0
AO-2015-7#-00000220,0.005509130436021538,2015.0
AO-2015-7#-00000221,0.0004894291466425693,2015.0
AO-2015-7#-00000222,0.011042246645123934,2015.0
AO-2015-7#-00000223,3.9805965168532937,2015.0
AO-2015-7#-00000224,4.315336198603268,2015.0
AO-2015-7#-00000225,0.0010440953492808493,2015.0
AO-2015-7#-00000226,45.93257680890744,2015.0
AO-2015-7#-00000227,0.2982740680560017,2015.0
AO-2015-7#-00000228,0.02016530583431217,2015.0
AO-2015-7#-00000229,11.0176567871192,2015.0
AO-2015-7#-00000230,7.873310162233921,2015.0
AO-2015-7#-00000231,2.080589801711172,2015.0
AO-2015-7#-00000232,0.0021335892236707585,2015.0
AO-2015-7#-00000233,0.06707327572151915,2015.0
AO-2015-7#-00000234,0.04990363356314512,2015.0
AO-2015-7#-00000235,0.01710049273890917,2015.0
AO-2015-7#-00000236,0.020457515643253602,2015.0
AO-2015-7#-00000237,0.006553155731291448,2015.0
AO-2015-7#-00000238,0.00502087645897601,2015.0
AO-2015-7#-00000239,4.904008564443049,2015.0
AO-2015-7#-00000240,6.440025305278665,2015.0
AO-2015-7#-00000241,5.41650285291218,2015.0
AO-2015-7#-00000242,3.533887203815395,2015.0
AO-2015-7#-00000243,7.562923384905205,2015.0
AO-2015-7#-00000244,1.4532927308903891,2015.0
AO-2015-7#-00000245,1.0142422279658247,2015.0
AO-2015-7#-00000246,4.543473839617747,2015.0
AO-2015-7#-00000247,43.97320320111795,2015.0
AO-2015-7#-00000248,0.03736514507797008,2015.0
AO-2015-7#-00000249,0.005420439866357488,2015.0
AO-2015-7#-00000250,0.062042900623337595,2015.0
AO-2015-7#-00000251,9.512575160182013,2015.0
AO-2015-7#-00000252,0.002131583574806261,2015.0
AO-2015-7#-00000253,7.9588597722972,2015.0
AO-2015-7#-00000254,5.379541764199298,2015.0
AO-2015-7#-00000255,13.398149759792355,2015.0
AO-2015-7#-00000256,9.100347746803594,2015.0
AO-2015-7#-00000257,0.006988127910092669,2015.0
AO-2015-7#-00000258,4.197576469647591,2015.0
AO-2015-7#-00000259,6.151570159520887,2015.0
AO-2015-7#-00000260,9.99611252544523,2015.0
AO-2015-7#-00000261,3.932192973407162,2015.0
AO-2015-7#-00000262,33.91581066483216,2015.0
AO-2015-7#-00000263,11.779148838507217,2015.0
AO-2015-7#-00000264,11.094185909291774,2015.0
AO-2015-7#-00000265,2.676680075680921,2015.0
AO-2015-7#-00000266,6.938099895837168,2015.0
AO-2015-7#-00000267,25.26267029569773,2015.0
AO-2015-7#-00000268,0.0011063466489525215,2015.0
AO-2015-7#-00000269,0.000575317414521652,2015.0
AO-2015-7#-00000270,0.023598305382885782,2015.0
AO-2015-7#-00000271,32.103072947392505,2015.0
AO-2015-7#-00000272,0.0032227778376324205,2015.0
AO-2015-7#-00000273,0.3665210552810649,2015.0
AO-2015-7#-00000274,0.003963411343695276,2015.0
AO-2015-7#-00000275,9.18646673715055,2015.0
AO-2015-7#-00000276,0.2761191376142801,2015.0
AO-2015-7#-00000277,0.0008007918025180949,2015.0
AO-2015-7#-00000278,8.18794674008317,2015.0
AO-2015-7#-00000279,0.0728806853143986,2015.0
AO-2015-7#-00000280,8.090910075175584,2015.0
AO-2015-7#-00000281,0.3394411738750821,2015.0
AO-2015-7#-00000282,8.365627376947986,2015.0
AO-2015-7#-00000283,0.029691149719694672,2015.0
AO-2015-7#-00000284,0.001053568908854494,2015.0
AO-2015-7#-00000285,4.341066828065082,2015.0
AO-2015-7#-00000286,2.5295760223629244,2015.0
AO-2015-7#-00000287,0.015770499547152154,2015.0
AO-2015-7#-00000288,0.0,2015.0
AO-2015-7#-00000289,0.05303209201519058,2015.0
AO-2015-7#-00000290,0.00027164799878959625,2015.0
AO-2015-7#-00000291,0.04917772313113271,2015.0
AO-2015-7#-00000292,0.0012383185966151255,2015.0
AO-2015-7#-00000293,8.755203650378576,2015.0
AO-2015-7#-00000294,34.73354285315338,2015.0
AO-2015-7#-00000295,0.0006793334749694111,2015.0
AO-2015-7#-00000296,0.0001859000665506277,2015.0
AO-2015-7#-00000297,0.08663553264847126,2015.0
AO-2015-7#-00000298,3.76122958974786,2015.0
AO-2015-7#-00000299,0.0030936359471982716,2015.0
AO-2015-7#-00000300,0.0001533057488807574,2015.0
AO-2015-7#-00000301,6.8929862293171364,2015.0
AO-2015-7#-00000302,3.763800987053243,2015.0
AO-2015-7#-00000303,26.85252116731294,2015.0
AO-2015-7#-00000304,12.313988304160183,2015.0
AO-2015-7#-00000305,2.7940806981785418,2015.0
AO-2015-7#-00000306,0.004016089283840508,2015.0
AO-2015-7#-00000307,0.05674818854428103,2015.0
AO-2015-7#-00000308,37.94790201526658,2015.0
AO-2015-7#-00000309,0.005484914058002671,2015.0
AO-2015-7#-00000310,0.0015751336803462637,2015.0
AO-2015-7#-00000311,25.744005923163016,2015.0
AO-2015-7#-00000312,8.985797943463925,2015.0
AO-2015-7#-00000313,0.05582636076116255,2015.0
AO-2015-7#-00000314,0.06762242724159721,2015.0
AO-2015-7#-00000315,0.35196831166806536,2015.0
